user_id,year,genre,playtime
76561198082142359,2015,Action,301
76561198082150235,2015,Simulation,1622
76561198082157912,2015,Indie,35199
76561198082157912,2015,Simulation,35199
76561198082160445,2014,Indie,8832
76561198082160445,2014,Simulation,8832
76561198082168552,2014,Action,11974
76561198082168552,2015,Action,11974
76561198082177323,2013,Action,342
76561198082177323,2014,Action,342
76561198082177323,2015,Action,1026
76561198082179266,2014,Action,0
76561198082199887,2014,Indie,39729
76561198082199887,2014,Simulation,39729
76561198082199887,2015,Indie,13243
76561198082199887,2015,Simulation,13243
76561198082202241,2013,Action,13
76561198082202241,2014,Action,13
76561198082226936,2015,Action,1942
76561198082255255,2014,Indie,80300
76561198082255255,2014,Simulation,80300
76561198082256064,2014,Rpg,401
76561198082256064,2015,Rpg,1203
76561198082278443,2014,Action,2790
76561198082290976,2014,Casual,641
76561198082290976,2014,Simulation,641
76561198082295026,2014,Indie,2944
76561198082295026,2014,Simulation,2944
76561198082299704,2015,Action,347
76561198082299704,2015,Indie,347
76561198082317907,2014,Indie,118
76561198082317907,2014,Simulation,118
76561198082366451,2014,Indie,1281
76561198082366451,2014,Simulation,1281
76561198082387555,2015,Indie,8038
76561198082387555,2015,Simulation,8038
76561198082401956,2014,Action,914
76561198082412604,2013,Action,5975
76561198082412604,2014,Action,1195
76561198082418196,2013,Action,1195
76561198082418196,2014,Action,1195
76561198082459978,2015,Indie,523
76561198082459978,2015,Simulation,523
76561198082462406,2015,Action,361
76561198082467074,2014,Simulation,2192
76561198082484979,2015,Action,111
76561198082494813,2014,Action,53
76561198082510294,2013,Indie,1579
76561198082510294,2013,Simulation,1579
76561198082510294,2014,Indie,1579
76561198082510294,2014,Simulation,1579
76561198082520598,2014,Indie,14917
76561198082520598,2014,Simulation,14917
76561198082520598,2015,Indie,44751
76561198082520598,2015,Simulation,44751
76561198082533596,2013,Action,3090
76561198082534673,2015,Action,673
76561198082540284,2013,Indie,10819
76561198082540284,2013,Simulation,10819
76561198082540979,2014,Action,1134
76561198082543743,2014,Indie,84
76561198082543743,2014,Simulation,84
76561198082543743,2015,Indie,28
76561198082543743,2015,Simulation,28
76561198082545803,2014,Indie,0
76561198082545803,2014,Simulation,0
76561198082554293,2013,Strategy,1652
76561198082559637,2015,Action,376
76561198082567207,2015,Action,162
76561198082569416,2015,Action,2809
76561198082574981,2015,Indie,1304
76561198082574981,2015,Simulation,1304
76561198082582975,2014,Action,805
76561198082591639,2014,Indie,2516
76561198082591639,2014,Simulation,2516
76561198082605926,2015,Indie,600
76561198082605926,2015,Simulation,600
76561198082614655,2013,Action,9
76561198082614708,2014,Indie,1166
76561198082614708,2014,Simulation,1166
76561198082620961,2015,Indie,1669
76561198082620961,2015,Simulation,1669
76561198082622016,2013,Action,376
76561198082631501,2014,Indie,1400
76561198082631501,2014,Simulation,1400
76561198082639535,2014,Indie,2398
76561198082639535,2014,Simulation,2398
76561198082647315,2014,Action,1017
76561198082678599,2013,Action,21
76561198082681151,2014,Indie,1556
76561198082681151,2014,Simulation,1556
76561198082694769,2014,Indie,317
76561198082694769,2014,Simulation,317
76561198082697585,2014,Action,650
76561198082699893,2014,Action,789
76561198082699893,2015,Action,789
76561198082704576,2013,Action,195
76561198082704576,2013,Adventure,195
76561198082706194,2014,Action,1722
76561198082706194,2015,Action,1722
76561198082737449,2014,Action,481
76561198082760506,2015,Indie,9704
76561198082760506,2015,Simulation,9704
76561198082765998,2015,Indie,12913
76561198082765998,2015,Simulation,12913
76561198082773189,2014,Indie,67267
76561198082773189,2014,Simulation,67267
76561198082786537,2015,Action,1
76561198082794606,2014,Indie,8700
76561198082794606,2014,Simulation,8700
76561198082801311,2013,Action,144
76561198082823023,2015,Action,1333
76561198082834742,2014,Indie,58
76561198082834742,2014,Simulation,58
76561198082843743,2015,Indie,1462
76561198082843743,2015,Simulation,1462
76561198082863762,2014,Action,177
76561198082863762,2015,Action,177
76561198082864529,2015,Action,35
76561198082881423,2014,Action,699
76561198082886447,2015,Indie,22452
76561198082886447,2015,Simulation,22452
76561198082939654,2014,Indie,17915
76561198082939654,2014,Simulation,17915
76561198082945647,2013,Indie,1271
76561198082945647,2013,Simulation,1271
76561198082945647,2014,Indie,2542
76561198082945647,2014,Simulation,2542
76561198082945647,2015,Indie,5084
76561198082945647,2015,Simulation,5084
76561198082949710,2014,Indie,2161
76561198082949710,2014,Simulation,2161
76561198082955718,2014,Action,1312
76561198082963778,2013,Indie,401
76561198082963778,2013,Simulation,401
76561198082963778,2014,Indie,401
76561198082963778,2014,Simulation,401
76561198082967159,2015,Action,897
76561198082990994,2014,Indie,640
76561198082990994,2014,Simulation,640
76561198082992295,2014,Indie,7250
76561198082992295,2014,Simulation,7250
76561198083005050,2014,Action,150
76561198083005050,2015,Action,300
76561198083006888,2015,Action,203
76561198083055659,2015,Indie,46133
76561198083055659,2015,Simulation,46133
76561198083092137,2015,Action,4265
76561198083092137,2015,Free to play,4265
76561198083092137,2015,Indie,4265
76561198083092137,2015,Strategy,4265
765611980830929333,2013,Indie,18888
765611980830929333,2013,Simulation,18888
76561198083097986,2014,Action,214
76561198083103692,2014,Action,250
76561198083104626,2014,Action,5456
76561198083104626,2015,Action,1364
76561198083118714,2014,Indie,4759
76561198083118714,2014,Simulation,4759
76561198083118714,2015,Indie,4759
76561198083118714,2015,Simulation,4759
76561198083126313,2014,Indie,1846
76561198083126313,2014,Simulation,1846
76561198083126313,2015,Indie,2769
76561198083126313,2015,Simulation,2769
76561198083141377,2015,Indie,13158
76561198083141377,2015,Simulation,13158
76561198083176084,2013,Action,497
76561198083190937,2014,Indie,10199
76561198083190937,2014,Simulation,10199
76561198083225755,2014,Action,2457
76561198083226897,2015,Action,12932
76561198083226897,2015,Adventure,12932
76561198083226897,2015,Indie,12932
76561198083226897,2015,Rpg,12932
76561198083233789,2014,Action,4
76561198083233789,2015,Action,4
76561198083244705,2013,Indie,73
76561198083244705,2013,Simulation,73
76561198083247658,2014,Indie,3535
76561198083247658,2014,Simulation,3535
76561198083247739,2014,Indie,7662
76561198083247739,2014,Simulation,7662
76561198083269430,2014,Action,1674
76561198083269430,2014,Adventure,1674
76561198083293252,2014,Strategy,79
76561198083307039,2014,Action,474
76561198083316709,2014,Indie,80
76561198083316709,2014,Strategy,80
76561198083316709,2015,Indie,320
76561198083316709,2015,Strategy,320
76561198083323060,2015,Action,0
76561198083323152,2014,Action,520
76561198083347489,2015,Action,4
76561198083347976,2015,Action,110
76561198083365064,2014,Action,50
76561198083365064,2014,Simulation,50
76561198083365064,2014,Strategy,50
76561198083368303,2013,Indie,14884
76561198083368303,2013,Simulation,14884
76561198083368303,2014,Indie,7442
76561198083368303,2014,Simulation,7442
76561198083375450,2014,Rpg,36
76561198083375450,2015,Rpg,36
76561198083376561,2014,Indie,6643
76561198083376561,2014,Simulation,6643
76561198083379387,2014,Action,2762
76561198083379387,2015,Action,1381
76561198083390406,2015,Action,952
76561198083393255,2015,Adventure,4791
76561198083396708,2014,Indie,1334
76561198083396708,2014,Simulation,1334
76561198083424293,2014,Indie,2357
76561198083424293,2014,Simulation,2357
76561198083439397,2013,Indie,59673
76561198083439397,2013,Simulation,59673
76561198083444374,2014,Indie,37170
76561198083444374,2014,Simulation,37170
76561198083444374,2015,Indie,18585
76561198083444374,2015,Simulation,18585
76561198083451317,2015,Action,13
76561198083453517,2014,Indie,358
76561198083453517,2014,Simulation,358
76561198083454793,2014,Action,720
76561198083454793,2014,Adventure,720
76561198083456018,2014,Action,66
76561198083456018,2015,Action,66
76561198083468865,2014,Action,0
76561198083477915,2014,Indie,43230
76561198083477915,2014,Simulation,43230
76561198083478039,2014,Action,1046
76561198083478039,2014,Casual,1046
76561198083478039,2014,Free to play,1046
76561198083484293,2015,Action,250
76561198083486648,2013,Action,8831
76561198083488994,2014,Action,2242
76561198083488994,2015,Action,2242
76561198083490689,2013,Action,2611
76561198083490956,2014,Indie,2378
76561198083490956,2014,Simulation,2378
76561198083511800,2013,Strategy,62
76561198083512264,2015,Indie,10244
76561198083512264,2015,Simulation,10244
76561198083517568,2015,Indie,588
76561198083517568,2015,Simulation,588
76561198083522714,2013,Indie,2466
76561198083522714,2013,Simulation,2466
76561198083522714,2015,Indie,4932
76561198083522714,2015,Simulation,4932
76561198083576017,2015,Action,68
76561198083594288,2013,Action,287
76561198083594288,2014,Action,574
76561198083594464,2014,Action,1
76561198083594464,2014,Indie,1
76561198083594464,2014,Rpg,1
76561198083609031,2015,Indie,1308
76561198083609031,2015,Simulation,1308
76561198083610794,2015,Indie,1399
76561198083610794,2015,Simulation,1399
76561198083615276,2014,Action,711
76561198083619343,2014,Rpg,124
76561198083633908,2014,Indie,4289
76561198083633908,2014,Simulation,4289
76561198083635483,2014,Strategy,2545
76561198083640655,2014,Action,444
76561198083640655,2015,Action,296
76561198083654102,2014,Indie,3460
76561198083654102,2014,Simulation,3460
76561198083658380,2013,Action,2360
76561198083674299,2013,Indie,13074
76561198083674299,2013,Simulation,13074
76561198083708374,2015,Indie,165
76561198083708374,2015,Simulation,165
76561198083711394,2014,Indie,44205
76561198083711394,2014,Simulation,44205
76561198083717613,2015,Action,59
76561198083723022,2014,Action,659
76561198083723022,2015,Action,659
76561198083753468,2014,Action,1044
76561198083758144,2015,Indie,4681
76561198083758144,2015,Simulation,4681
76561198083770638,2014,Action,508
76561198083770638,2015,Action,254
76561198083780235,2015,Indie,0
76561198083780235,2015,Simulation,0
76561198083799893,2015,Action,302
76561198083801480,2013,Indie,7344
76561198083801480,2013,Simulation,7344
76561198083829532,2013,Indie,61719
76561198083829532,2013,Simulation,61719
76561198083857294,2013,Action,16912
76561198083865606,2014,Indie,6106
76561198083865606,2014,Simulation,6106
76561198083867078,2015,Action,510
76561198083867078,2015,Adventure,510
76561198083868824,2015,Action,9
76561198083882202,2013,Indie,2903
76561198083882202,2013,Simulation,2903
76561198083888554,2015,Indie,1745
76561198083888554,2015,Simulation,1745
76561198083891489,2014,Action,0
76561198083891489,2015,Action,0
76561198083901617,2015,Indie,2928
76561198083901617,2015,Simulation,2928
76561198083902227,2015,Action,12
76561198083902227,2015,Free to play,12
76561198083902227,2015,Indie,12
76561198083902227,2015,Sports,12
76561198083902227,2015,Strategy,12
76561198083922802,2015,Indie,1679
76561198083922802,2015,Simulation,1679
76561198083933218,2014,Indie,49
76561198083933218,2014,Simulation,49
76561198083939925,2014,Action,2112
76561198083939925,2015,Action,2112
76561198083941171,2015,Indie,1515
76561198083941171,2015,Simulation,1515
76561198083948870,2014,Indie,6542
76561198083948870,2014,Simulation,6542
76561198083972463,2014,Action,1674
76561198083972463,2015,Action,1674
76561198083973618,2014,Action,65630
76561198083973618,2015,Action,32815
76561198083993063,2013,Action,908
76561198083993063,2014,Action,908
76561198083993063,2015,Action,908
76561198083997372,2014,Action,116
76561198083997372,2014,Free to play,116
76561198083997372,2014,Indie,116
76561198084008606,2013,Action,1251
76561198084008606,2014,Action,3753
76561198084008606,2015,Action,1251
76561198084015139,2013,Action,3848
76561198084019281,2014,Action,5
76561198084019281,2015,Action,5
76561198084032274,2014,Indie,26757
76561198084032274,2014,Simulation,26757
76561198084051373,2015,Action,72
76561198084063741,2013,Action,846
76561198084063741,2014,Action,846
76561198084063741,2015,Action,846
76561198084066458,2013,Action,1816
76561198084066458,2014,Action,1816
76561198084067308,2014,Indie,3530
76561198084067308,2014,Simulation,3530
76561198084087283,2015,Indie,885
76561198084087283,2015,Simulation,885
76561198084098744,2015,Action,3088
76561198084098744,2015,Adventure,3088
76561198084098744,2015,Casual,3088
76561198084098744,2015,Free to play,3088
76561198084098744,2015,Indie,3088
76561198084109041,2014,Action,1664
76561198084109041,2015,Action,416
76561198084125426,2014,Indie,18424
76561198084125426,2014,Simulation,18424
76561198084126030,2014,Action,78
76561198084126030,2015,Action,78
76561198084127598,2014,Action,4
76561198084127598,2014,Adventure,4
76561198084127598,2014,Indie,4
76561198084132579,2014,Action,0
76561198084144935,2014,Action,12201
76561198084151651,2014,Action,253
76561198084163024,2014,Indie,1934
76561198084163024,2014,Simulation,1934
76561198084169375,2013,Action,1326
76561198084169375,2014,Action,3978
76561198084176260,2015,Action,0
76561198084179882,2014,Action,23
76561198084189953,2013,Indie,48830
76561198084189953,2013,Simulation,48830
76561198084204849,2014,Action,108
76561198084233046,2014,Indie,10281
76561198084233046,2014,Simulation,10281
76561198084234298,2015,Indie,4966
76561198084234298,2015,Simulation,4966
76561198084246673,2015,Indie,3060
76561198084246673,2015,Simulation,3060
76561198084257140,2015,Indie,20487
76561198084257140,2015,Simulation,20487
76561198084265658,2014,Indie,375
76561198084265658,2014,Simulation,375
76561198084267209,2014,Indie,4841
76561198084267209,2014,Simulation,4841
76561198084286219,2014,Action,55
76561198084286219,2014,Indie,55
76561198084293747,2014,Action,5654
76561198084294278,2015,Simulation,2321
76561198084300729,2015,Action,71719
76561198084302122,2015,Action,6216
76561198084307939,2013,Action,844
76561198084307939,2014,Action,844
76561198084307939,2015,Action,2532
76561198084316097,2015,Rpg,0
76561198084326988,2013,Action,40
76561198084326988,2013,Adventure,40
76561198084326988,2015,Action,40
76561198084326988,2015,Adventure,40
76561198084329163,2015,Indie,1353
76561198084329163,2015,Simulation,1353
76561198084360124,2014,Indie,11033
76561198084360124,2014,Simulation,11033
76561198084360124,2015,Indie,11033
76561198084360124,2015,Simulation,11033
76561198084378649,2015,Indie,228
76561198084378649,2015,Simulation,228
76561198084382139,2015,Rpg,1104
76561198084389678,2014,Indie,1110
76561198084389678,2014,Simulation,1110
76561198084390807,2014,Action,1
76561198084390807,2015,Action,1
76561198084400522,2014,Indie,8
76561198084400522,2014,Simulation,8
76561198084400897,2013,Indie,31313
76561198084400897,2013,Simulation,31313
76561198084400897,2014,Indie,31313
76561198084400897,2014,Simulation,31313
76561198084402837,2015,Action,90
76561198084402837,2015,Adventure,90
76561198084402837,2015,Casual,90
76561198084402837,2015,Free to play,90
76561198084402837,2015,Indie,90
76561198084408440,2015,Indie,3156
76561198084408440,2015,Simulation,3156
76561198084441162,2015,Indie,8604
76561198084441162,2015,Simulation,8604
76561198084441276,2014,Action,5730
76561198084445871,2015,Indie,7779
76561198084445871,2015,Simulation,7779
76561198084448948,2014,Indie,17233
76561198084448948,2014,Simulation,17233
76561198084453177,2013,Indie,1277
76561198084453177,2013,Simulation,1277
76561198084461436,2014,Action,581
76561198084461436,2014,Indie,581
76561198084461436,2014,Simulation,581
76561198084466412,2013,Action,9876
76561198084493262,2014,Action,162
76561198084493262,2014,Adventure,162
76561198084496260,2014,Action,1123
76561198084496260,2015,Action,1123
76561198084499039,2013,Indie,59
76561198084499039,2013,Simulation,59
76561198084499039,2015,Indie,236
76561198084499039,2015,Simulation,236
76561198084519825,2014,Action,190
76561198084519825,2015,Action,190
76561198084533872,2014,Action,0
76561198084542731,2014,Action,178
76561198084542731,2015,Action,178
76561198084543444,2015,Action,498
76561198084543444,2015,Indie,498
76561198084544554,2014,Action,1260
76561198084544554,2015,Action,1890
76561198084554557,2013,Indie,475
76561198084554557,2013,Simulation,475
76561198084554557,2015,Indie,475
76561198084554557,2015,Simulation,475
76561198084567211,2013,Indie,7667
76561198084567211,2013,Simulation,7667
76561198084567211,2015,Indie,7667
76561198084567211,2015,Simulation,7667
76561198084567252,2014,Indie,1339
76561198084567252,2014,Simulation,1339
76561198084578332,2013,Strategy,565
76561198084578332,2014,Strategy,565
76561198084581150,2014,Action,0
76561198084581150,2014,Casual,0
76561198084581150,2014,Free to play,0
76561198084616658,2015,Action,200
76561198084622842,2014,Indie,10026
76561198084622842,2014,Simulation,10026
76561198084622842,2015,Indie,15039
76561198084622842,2015,Simulation,15039
76561198084623564,2015,Action,51
76561198084627567,2014,Action,246
76561198084634633,2014,Indie,506
76561198084634633,2014,Simulation,506
76561198084636226,2015,Indie,9818
76561198084636226,2015,Simulation,9818
76561198084642518,2014,Indie,4489
76561198084642518,2014,Simulation,4489
76561198084645032,2013,Action,7620
76561198084656191,2014,Indie,2861
76561198084656191,2014,Simulation,2861
76561198084679366,2014,Indie,1714
76561198084679366,2014,Simulation,1714
76561198084685565,2014,Action,414
76561198084685872,2015,Indie,1430
76561198084685872,2015,Simulation,1430
76561198084686700,2014,Indie,4488
76561198084686700,2014,Simulation,4488
76561198084694331,2014,Action,1
76561198084697240,2014,Action,1615
76561198084697240,2015,Action,1615
76561198084697858,2015,Indie,0
76561198084697858,2015,Simulation,0
76561198084705916,2015,Indie,39918
76561198084705916,2015,Simulation,39918
76561198084710933,2014,Action,4048
76561198084710933,2015,Action,4048
76561198084718144,2015,Action,1404
76561198084722297,2014,Indie,546
76561198084722297,2014,Simulation,546
76561198084723982,2014,Action,9295
76561198084725400,2015,Indie,1315
76561198084725400,2015,Simulation,1315
76561198084727649,2013,Action,574
76561198084727649,2014,Action,574
76561198084739540,2014,Indie,816
76561198084739540,2014,Simulation,816
76561198084741314,2013,Action,1293
76561198084743472,2015,Action,497
76561198084757464,2015,Indie,79
76561198084757464,2015,Simulation,79
76561198084762125,2014,Action,471
76561198084771161,2014,Action,1
76561198084777483,2014,Indie,2779
76561198084777483,2014,Simulation,2779
76561198084782208,2015,Action,445
76561198084785996,2014,Indie,1455
76561198084785996,2014,Simulation,1455
76561198084797537,2013,Action,112
76561198084797537,2015,Action,224
76561198084842871,2013,Action,33
76561198084842871,2014,Action,132
76561198084842871,2015,Action,33
76561198084844187,2013,Indie,4793
76561198084844187,2013,Simulation,4793
76561198084846677,2014,Indie,2368
76561198084846677,2014,Simulation,2368
76561198084871877,2013,Action,8996
76561198084871877,2013,Indie,8996
76561198084879419,2014,Action,278
76561198084899414,2013,Indie,1022
76561198084899414,2013,Simulation,1022
76561198084906493,2014,Action,420
76561198084954002,2014,Indie,1871
76561198084954002,2014,Simulation,1871
76561198084954002,2015,Indie,3742
76561198084954002,2015,Simulation,3742
76561198084959052,2015,Indie,124
76561198084959052,2015,Simulation,124
76561198084976671,2014,Action,4944
76561198084976671,2015,Action,1648
76561198084977058,2013,Indie,6175
76561198084977058,2013,Simulation,6175
76561198085004526,2014,Action,373
76561198085029961,2014,Indie,103238
76561198085029961,2014,Simulation,103238
76561198085042163,2015,Action,58
76561198085050651,2014,Action,2530
76561198085051750,2014,Action,5964
76561198085051750,2014,Simulation,5964
76561198085051750,2014,Strategy,5964
76561198085057414,2014,Indie,5302
76561198085057414,2014,Simulation,5302
76561198085057414,2015,Indie,5302
76561198085057414,2015,Simulation,5302
76561198085068145,2015,Indie,80194
76561198085068145,2015,Simulation,80194
76561198085080390,2013,Indie,28351
76561198085080390,2013,Simulation,28351
76561198085080390,2014,Indie,28351
76561198085080390,2014,Simulation,28351
76561198085080390,2015,Indie,56702
76561198085080390,2015,Simulation,56702
76561198085082149,2014,Indie,8578
76561198085082149,2014,Simulation,8578
76561198085090114,2014,Indie,36416
76561198085090114,2014,Simulation,36416
76561198085097560,2014,Action,176
76561198085099625,2015,Indie,2208
76561198085099625,2015,Simulation,2208
76561198085105930,2014,Action,8
76561198085105930,2015,Action,32
76561198085112694,2013,Indie,2629
76561198085112694,2013,Simulation,2629
76561198085125302,2014,Indie,22074
76561198085125302,2014,Simulation,22074
76561198085125793,2013,Indie,98994
76561198085125793,2013,Simulation,98994
76561198085136299,2015,Indie,13570
76561198085136299,2015,Simulation,13570
76561198085144241,2014,Indie,23609
76561198085144241,2014,Simulation,23609
76561198085148686,2014,Action,123
76561198085151512,2015,Action,37
76561198085164525,2015,Rpg,0
76561198085167128,2014,Indie,51085
76561198085167128,2014,Simulation,51085
76561198085169531,2014,Action,78835
76561198085181270,2014,Action,995
76561198085183415,2015,Action,1559
76561198085200257,2014,Indie,26358
76561198085200257,2014,Simulation,26358
76561198085200257,2015,Indie,8786
76561198085200257,2015,Simulation,8786
76561198085216476,2014,Indie,6820
76561198085216476,2014,Simulation,6820
76561198085216476,2015,Indie,3410
76561198085216476,2015,Simulation,3410
76561198085216751,2014,Action,558
76561198085225105,2014,Indie,11384
76561198085225105,2014,Simulation,11384
76561198085225506,2015,Indie,6697
76561198085225506,2015,Simulation,6697
76561198085227281,2013,Action,783
76561198085227281,2014,Action,783
76561198085240724,2015,Action,70
76561198085240724,2015,Indie,70
76561198085240724,2015,Rpg,70
76561198085241786,2015,Indie,19244
76561198085241786,2015,Simulation,19244
76561198085249424,2013,Indie,1155
76561198085249424,2013,Simulation,1155
76561198085249560,2014,Indie,378
76561198085249560,2014,Simulation,378
76561198085249560,2015,Indie,378
76561198085249560,2015,Simulation,378
76561198085254013,2014,Action,3517
76561198085254013,2014,Free to play,3517
76561198085254013,2014,Indie,3517
76561198085254013,2014,Sports,3517
76561198085254013,2014,Strategy,3517
76561198085255228,2015,Action,160
76561198085255228,2015,Indie,160
76561198085255228,2015,Rpg,160
76561198085267385,2014,Indie,2584
76561198085267385,2014,Simulation,2584
76561198085285121,2013,Indie,18751
76561198085285121,2013,Simulation,18751
76561198085285121,2014,Indie,56253
76561198085285121,2014,Simulation,56253
76561198085285121,2015,Indie,18751
76561198085285121,2015,Simulation,18751
76561198085301805,2014,Indie,156
76561198085301805,2014,Simulation,156
76561198085301805,2015,Indie,156
76561198085301805,2015,Simulation,156
76561198085327867,2013,Action,1366
76561198085327867,2014,Action,1366
76561198085345522,2013,Action,4
76561198085345522,2014,Action,20
76561198085399133,2014,Indie,1016
76561198085399133,2014,Simulation,1016
76561198085432440,2014,Indie,3665
76561198085432440,2014,Simulation,3665
76561198085441225,2015,Indie,12758
76561198085441225,2015,Simulation,12758
76561198085452317,2014,Indie,3279
76561198085452317,2014,Simulation,3279
76561198085457850,2014,Action,13616
76561198085457850,2015,Action,13616
76561198085470909,2014,Racing,0
76561198085510022,2015,Action,0
76561198085513666,2014,Indie,7662
76561198085513666,2014,Simulation,7662
76561198085548011,2015,Indie,14823
76561198085548011,2015,Simulation,14823
76561198085567114,2015,Action,1388
76561198085568434,2014,Action,1435
76561198085571748,2013,Indie,6262
76561198085571748,2013,Simulation,6262
76561198085571748,2015,Indie,18786
76561198085571748,2015,Simulation,18786
76561198085601351,2014,Action,22
76561198085668153,2015,Action,10
76561198085677474,2015,Indie,13219
76561198085677474,2015,Simulation,13219
76561198085686437,2014,Indie,3672
76561198085686437,2014,Simulation,3672
76561198085689029,2013,Indie,519
76561198085689029,2013,Simulation,519
76561198085692317,2014,Action,11939
76561198085700027,2013,Action,32
76561198085715384,2013,Action,1349
76561198085720701,2014,Casual,0
76561198085732637,2015,Indie,506
76561198085732637,2015,Simulation,506
76561198085734937,2014,Action,0
76561198085743341,2014,Action,45
76561198085748969,2014,Action,25
76561198085748969,2015,Action,5
76561198085759352,2013,Indie,1576
76561198085759352,2013,Simulation,1576
76561198085775287,2014,Indie,5222
76561198085775287,2014,Simulation,5222
76561198085788881,2013,Indie,52456
76561198085788881,2013,Simulation,52456
76561198085788881,2014,Indie,13114
76561198085788881,2014,Simulation,13114
76561198085788881,2015,Indie,13114
76561198085788881,2015,Simulation,13114
76561198085838339,2014,Indie,2038
76561198085838339,2014,Simulation,2038
76561198085862370,2014,Indie,2990
76561198085862370,2014,Simulation,2990
76561198085867671,2014,Action,0
76561198085878594,2014,Action,0
76561198085879027,2014,Indie,7223
76561198085879027,2014,Simulation,7223
76561198085881404,2015,Action,4206
76561198085888138,2014,Action,1173
76561198085905659,2013,Indie,36311
76561198085905659,2013,Simulation,36311
76561198085905659,2014,Indie,36311
76561198085905659,2014,Simulation,36311
76561198085916165,2013,Action,65
76561198085916165,2014,Action,130
76561198085927668,2014,Action,251
76561198085933402,2015,Action,3084
76561198085982092,2013,Action,11472
76561198085982092,2014,Action,11472
76561198085996419,2015,Indie,14184
76561198085996419,2015,Simulation,14184
76561198086021614,2014,Indie,2328
76561198086021614,2014,Simulation,2328
76561198086021614,2015,Indie,2328
76561198086021614,2015,Simulation,2328
76561198086028360,2015,Indie,2271
76561198086028360,2015,Simulation,2271
76561198086039782,2015,Action,754
76561198086096492,2014,Indie,6141
76561198086096492,2014,Simulation,6141
76561198086100927,2014,Action,20
76561198086114745,2014,Indie,31890
76561198086114745,2014,Simulation,31890
76561198086118981,2013,Action,2
76561198086119658,2014,Indie,9258
76561198086119658,2014,Simulation,9258
76561198086139632,2015,Indie,2806
76561198086139632,2015,Simulation,2806
76561198086140906,2015,Indie,4146
76561198086140906,2015,Simulation,4146
76561198086160648,2014,Indie,17942
76561198086160648,2014,Simulation,17942
76561198086194246,2014,Rpg,149
76561198086200117,2014,Action,341
76561198086200117,2015,Action,341
76561198086214261,2015,Indie,5292
76561198086214261,2015,Simulation,5292
76561198086238997,2015,Action,19
76561198086270423,2014,Indie,16306
76561198086270423,2014,Simulation,16306
76561198086270423,2015,Indie,48918
76561198086270423,2015,Simulation,48918
76561198086279622,2014,Action,0
76561198086282677,2013,Action,8174
76561198086307661,2014,Action,2108
76561198086316431,2014,Action,733
76561198086317601,2013,Action,63
76561198086317601,2013,Indie,63
76561198086366362,2015,Action,672
76561198086388371,2014,Indie,32356
76561198086388371,2014,Simulation,32356
76561198086392619,2014,Action,128
76561198086392619,2015,Action,128
76561198086409332,2015,Indie,14254
76561198086409332,2015,Simulation,14254
76561198086428888,2014,Indie,1145
76561198086428888,2014,Simulation,1145
76561198086431129,2013,Indie,59166
76561198086431129,2013,Simulation,59166
76561198086462653,2015,Action,1803
76561198086462653,2015,Adventure,1803
76561198086485711,2014,Action,17614
76561198086485711,2014,Adventure,17614
76561198086485711,2014,Indie,17614
76561198086485711,2014,Rpg,17614
76561198086498571,2014,Indie,300
76561198086498571,2014,Strategy,300
76561198086498571,2015,Indie,225
76561198086498571,2015,Strategy,225
76561198086530323,2014,Action,2
76561198086541667,2014,Action,36
76561198086581134,2014,Indie,2242
76561198086581134,2014,Simulation,2242
76561198086600883,2014,Indie,698
76561198086600883,2014,Simulation,698
76561198086608130,2015,Indie,2411
76561198086608130,2015,Simulation,2411
76561198086622542,2014,Action,228
76561198086629867,2014,Action,1
76561198086646719,2013,Indie,165
76561198086646719,2013,Simulation,165
76561198086658851,2014,Indie,50168
76561198086658851,2014,Simulation,50168
76561198086660625,2013,Action,387
76561198086661632,2014,Action,38
76561198086666210,2014,Action,4189
76561198086721852,2014,Action,0
76561198086722947,2015,Action,4272
76561198086724424,2015,Strategy,7407
76561198086732056,2014,Action,409
76561198086758138,2014,Indie,914
76561198086758138,2014,Strategy,914
76561198086820025,2014,Indie,4083
76561198086820025,2014,Simulation,4083
76561198086822291,2014,Action,338
76561198086833597,2014,Indie,1179
76561198086833597,2014,Simulation,1179
76561198086833597,2015,Indie,1179
76561198086833597,2015,Simulation,1179
76561198086834544,2014,Action,378
76561198086842861,2013,Action,5
76561198086842861,2013,Adventure,5
76561198086842861,2013,Casual,5
76561198086842861,2013,Free to play,5
76561198086842861,2013,Massively multiplayer,5
76561198086842861,2013,Rpg,5
76561198086846878,2013,Action,2497
76561198086857424,2015,Action,990
76561198086876483,2014,Action,825
76561198086883406,2013,Indie,892
76561198086883406,2013,Simulation,892
76561198086885214,2014,Action,219
76561198086918051,2013,Indie,23400
76561198086918051,2013,Simulation,23400
76561198086918051,2014,Indie,23400
76561198086918051,2014,Simulation,23400
76561198086925721,2014,Indie,1374
76561198086925721,2014,Simulation,1374
76561198086933353,2015,Action,144
76561198086933353,2015,Free to play,144
76561198086933353,2015,Indie,144
76561198086933353,2015,Massively multiplayer,144
76561198086936067,2015,Indie,23619
76561198086936067,2015,Simulation,23619
76561198086973040,2015,Action,113
76561198086980563,2013,Action,6
76561198086980563,2014,Action,18
76561198086989292,2015,Action,9831
76561198087000746,2015,Indie,142
76561198087000746,2015,Simulation,142
76561198087010391,2015,Indie,23435
76561198087010391,2015,Simulation,23435
76561198087011672,2014,Indie,3069
76561198087011672,2014,Simulation,3069
