user_id,item_id
76561198088366669,105600
76561198014278943,240
76561198023986097,300
76561198064014812,50300
Kevinatorchan,4000
76561198086609145,240
76561198043153333,240
Opportunity396,220
Opposik,220
76561198078670002,550
76561198080451153,4000
76561198099718069,4000
76561198105961037,4000
76561198012216747,240
76561198067171250,4000
76561198051297006,1250
Kelo52,240
Posh35022,240
Tictactic,17390
Orangepocketses,70
76561198063534335,4000
76561198043798473,240
Grandifloru,13240
76561198064192206,240
76561198060490502,240
76561198064834139,2600
76561198078659459,4000
Originaldog,240
Mag_zi,240
Orikulax,1200
Orkkiller24,220
Arthur3297,70
76561198060521929,4000
76561198021710409,10
76561198174283866,4000
76561198082901624,220
76561198059162959,4000
76561198078411167,4000
76561198035315283,220
76561198084946944,240
76561198022476749,550
Theawesomeguy,240
76561198077528656,1520
76561198075333118,300
76561197962338878,10
Oscalavista,240
76561198082317907,4000
Adug2345,22300
76561198031891410,240
76561198076427213,4000
76561197977470635,10
Damnsonwheredidyoufindloominaty,4000
76561198085916987,4000
Pugglet,240
Osuka828,220
Cherno4life,4000
Ovcxmayu,240
Eattkegkilla,320
76561198086051664,105600
76561198033927068,8930
76561198041870879,1250
Harkugan,20
76561198043917508,4000
76561198062264528,240
76561198037773256,17410
76561198117645959,4000
Memeroos,10
76561198057369211,300
76561198059367116,4000
76561198096321461,10
76561198045172473,220
76561198084246673,4000
Alienman180,4000
76561198072740393,4000
Overwhelmer,1520
76561198097546899,33230
76561198236724976,105600
76561198029483209,240
76561198243598446,4000
76561198047921370,240
Itsalphahelix,4000
Oxfordmonsters,105600
76561198042642037,240
76561198077557052,4000
76561198056895018,400
Twozoz,220
76561198063667684,4000
76561198135157934,3910
76561198052865371,4000
Ozl0,240
76561198018908514,20
76561198059073589,4000
Mrozray,240
76561198048929703,4000
Ozvooky,4000
76561198031500763,4000
Jockeylicious,4760
Djvegas,4000
Rhys552,300
Chupaessacaralha,70
Pao_of_war,4000
76561198085156521,4000
Mysterys,10
Pukygames,33930
Imamnotasmartasian,240
76561198024784191,4000
Needzmoremudkipz,4000
76561197970733576,10
76561198040502775,22370
76561198037664265,220
Godoftitsandwines,240
76561198064350756,208090
P1cklez,220
76561198049369458,4000
P1rats3,30
Pluemkungz_,4000
76561198075676596,240
76561198035863419,4760
Panicmonkey4,220
76561198076494853,4000
P51dwt,4000
Animgaming99,4000
76561198079895323,20900
76561198078699107,4000
76561198019821866,10
76561198078767215,220
Pabloeso,220
76561198134975215,280
76561198065155026,6060
Pablovski,20510
76561198225503792,4000
Boomriffer,4000
76561198046540876,320
76561198060062364,4000
76561198070169273,4000
Pacocafoda,1900
76561198009237818,240
76561198119305332,4000
Cowpad,4000
76561198055539532,240
Padraigotreanor,4000
Privatereid,4000
76561198014676100,4000
76561198050767261,4000
Xishijinse,4000
Paine1,3920
76561198063085744,105600
76561198056876765,4000
Pajamasam29,220
76561198041993305,240
Nikopakowiski,4000
76561198070668395,220
Thyglyphdevice,220
76561198059554210,220
76561198076537539,550
Geogames,4000
Panthemainman,220
1337putin,70
Pancake61,4000
76561198093753220,1250
76561198042349013,4000
76561198061618506,4000
76561198064300552,4000
76561198067391085,4000
76561198102736498,4000
Caseyshi247,4000
Gimpinguin,4000
Lowdisked,4000
76561198092220958,240
76561198083986562,4000
76561198066797881,20
76561198087291547,4000
76561198081341033,4000
76561198074292139,7940
76561198073436219,4000
Auiamjosh,4000
76561198089288206,4000
Pan3k,47410
76561198061191308,4000
76561198088343958,4000
Panosan,550
Caramsijdiata,240
76561198063444314,4000
76561198034253487,300
Paknsave,240
36_t,3920
76561198069620329,4000
76561198260732809,220
76561198043660131,4000
76561198095736920,4000
Somnew,240
76561198061877131,620
76561198041862145,240
76561198043720457,240
76561198088882253,4000
Kelpykelpy,10
76561198049291386,20
Waifuofsiv,240
Gilbertfromcentrelink,4000
76561197974253442,10
Papqaq,240
76561198068167039,240
Spiderzombie,4000
76561198005926332,240
Symetricaldeath,240
Nuttinbutkills,4000
76561197965264721,10
76561198043171648,4000
76561198062998915,220
Slamosis,4000
Parallaxprofile,104900
76561198060678959,220
Dealwithitm8,4000
Paraw,220
Igot2p,300
76561198044015429,240
Parkourjedi,240
Parktesla,4000
Cakaw,240
Partycatsjr,10
Latenightparty,4000
76561198088203016,10
Ramsayisdead,220
76561198066728279,3830
76561197992387090,240
Siade,10
Dralmac,70
76561198095301027,301520
76561198045845090,220
76561197971725163,220
76561198116741624,47870
76561198068145136,240
76561198091118272,70000
Patrick_aus,11240
76561198050116532,4000
76561198069207168,10
76561198115492671,4000
Patto97,240
76561198073704625,13540
76561198060351220,20900
76561198036418581,300
Kvgamg,2100
76561198029229660,10
76561198028361933,4000
Paulie1333,4000
Sneigg,240
Sickosno,240
76561198061879362,240
76561197984964353,10
76561198068143538,4000
Deathbone5443,4000
Pavlovaoffear,70
Paw11y,4000
Pawapi,220
Fearfulorfearitsself,240
Pawsjdog,240
76561198050026278,4000
Ebolaspounge,15200
Pazzaz,240
76561197996571086,240
76561197967370851,10
Thetwistedman,4000
Leorio223,240
76561198045468219,240
Leobtbx,4000
76561198022460178,10180
Peaceeagle,220
Peaceproducts131,4000
Evil_poopy,240
Potassium_hydroxide,4000
76561198036537566,4000
76561198071101624,4000
76561198094428264,240
Darrenkjr,4700
Geassguy,240
Pearcinator,240
76561198083377255,4000
76561198044675324,13520
Pedrosomar,4000
76561198049052949,4000
76561198069480581,240
Pedil,240
Pedro_alberto,4000
76561198074160470,4000
Pedrofranja,4000
76561198085336064,208090
76561198087776282,304930
76561198098687895,4000
Peetfd,4000
76561198014702097,70
Therealchris02,10
76561198033161386,10
76561198054085162,240
76561198081332063,224540
76561198070808401,105600
Niconicolii,4000
Pekingduckman,10
76561198058833525,10
76561198030945145,10180
76561198060903936,550
Rebound780,300
Chinnap4t,1200
2233dog15,240
76561198079900879,4000
Penguinexpert1,4000
Penguinereno,4000
76561198046285228,240
Thisismyprofilenopeaking,400
76561198027748666,4000
Pomelon,220
Penilsky,240
Rizqyisraq,4000
76561197995565778,7670
Iige,240
Csgo_legend,2500
76561198049272839,4000
76561198088948199,240
76561198038205707,17470
Watchudoin,240
76561198059138340,550
76561198138177198,4000
Mckensa,12120
76561198070756955,4000
Mrfrierie,240
76561198073455321,220
Reptiliangovernment,240
Anuclearlemon,240
Cheong0123,220
76561198064112400,17300
Perera94,240
Facanono2000,4000
76561198008211473,240
Nzhound,240
Matpara123,4000
Naxomanzo,4000
76561198021655492,4700
76561198150695994,4000
76561198008904182,10500
Peroxicide,3920
76561198079589220,40950
Roh135,240
Perrybible,220
76561198056554213,16720
76561198024730856,220
Peskypixel,240
Pogigwaps,4000
76561198066143309,42700
Peteburger,240
76561198068466535,240
76561197967443926,10
Llarb,4000
Potatonuggsssss,4000
Firenoodle,240
Peter-san,220
76561198007769341,4000
Sofos101,240
76561198064369000,4000
76561198070579161,33230
76561198061879489,240
Peyoteking,4000
Pastenfelipe,111600
76561197965128569,10
76561198053004578,4000
76561198096782512,4000
76561198022771562,240
76561198084066872,4000
76561198089284142,4000
76561197991309067,240
76561198005891973,400
76561198104016953,105600
Phantomghost101,4000
76561198079130874,4000
76561198044948113,3830
Loalder,220
76561198045756199,70
76561198010709088,4560
Phatlipz,10
76561198072917560,12120
Phdinnipples,4000
Phoenixl,70
76561197961172915,10
76561198044284785,220
76561197992099638,240
76561198067611491,220
76561198023468516,7510
Phillipw12,320
Sookymcphil,70
76561198062425854,70
76561198000571911,20
Dragonwarc,20920
Aclassstrider1434,4000
Phishtanke,280
Phishy97,300
76561198061482524,4000
Farroutcunt,4000
76561197968547556,10
Phlosten,1200
76561198055845382,240
76561198043070022,10
76561198074644154,4000
Xxxoffryf,4000
76561198046730438,300
Phoenixanimus,4000
76561198013713398,10
Jkliou1,240
Notphoog,20
Monkey-saiyajin,4000
76561198133815821,17080
Randomcracker,240
Awesomewatermelon,4560
76561198075485979,4000
Phuzzy,240
Phoenixx3,10
Lordoforeos,4000
76561198093716492,7940
76561198058807697,220
Pi_pie,4000
Flukey_lukey1,1200
76561198094771666,240
76561198011769081,240
76561198101379664,105600
76561197963405974,10
76561198056392712,240
Lembreni,3830
76561198057285123,240
76561198023475119,220
Wofac,6860
76561198045815259,240
76561198100023926,4000
76561198060522166,500
76561198079002997,4000
76561198044132705,3830
Pieinyaafaceee,10
Pieman6124,220
76561198046386934,240
76561198035642590,240
76561198025933132,240
76561198060053764,4000
Mrpigeons,300
76561198053856103,240
76561198059882112,4000
76561198067744153,47410
76561198066292866,4000
76561198065505605,4000
76561198005853531,1520
Piiggy,400
76561198057294142,105600
Ferusrwar,550
76561198073525052,4000
420haybale,620
76561198062577691,400
76561198065484906,4000
Partamal,240
Sou13qwert13,4000
Mrliltoast,4000
76561198071091263,8000
76561198070509391,4000
76561198044383808,4000
76561198073062456,300
Pilth,4000
76561198044999303,10
76561198066919836,49520
Candycornvampirism,4000
76561198074914744,220
76561198050361199,10
Pinerox,1200
Friendly_hoovey,3920
76561198061301529,4000
76561198095231190,4000
76561198051581104,220
76561198073149240,65800
Thismexicunt,240
76561198047937193,220
76561198022745261,7200
76561198076673682,1250
Nexoses,220
Stirlingsilverfilms,10
Souedu,220
Pink_gib,10
76561198047950481,4000
76561198039483841,4000
Kiezi101,4000
76561198056579186,300
Zzzmaxweeb,220
76561198060351003,240
76561198142118367,240
76561198081065350,4000
76561198000960713,240
76561198093246922,4000
Pipeza59,4000
76561198041906216,4000
Aedanblaze,4000
76561197996328974,240
76561198140197987,4000
Pissbrains,300
76561198034941065,500
Mikeygeko,240
76561198094787681,219640
Pitmania,220
76561198101449773,17410
Bawbybawb,4000
76561198074408158,240
76561198087935969,4000
Pixelonsteam,3830
76561198063459358,240
76561198078892589,550
Mrhazza007,240
Pixenal,280
Piyoutwilbe,4000
Rickoning,220
Spaggethi-senpai,4000
314155156915923,70
76561198037977669,320
Mysticmoo,3910
Pjsinop,500
76561198115350277,4000
Pzop,10
Pickaxekritz,4000
76561198074049634,240
76561198063128416,10
Pkonfire,4000
76561198031079533,4700
Sykes_17,2100
Gimmedepussyplsboss,4000
Gommbamario,3830
76561198093970444,4000
Plainxd,20
76561198087119538,4000
Plasmakat,240
76561198049969087,220
Plasmawiz,70
76561198064946229,240
Plasticbrotha,10
Herpfullofderp,4000
76561198072341819,4000
76561198042799360,70
76561198214152699,4000
Gohangasalami_imalasagnahog,10
76561198088348251,224540
Shertkl,4000
Abcdefghijklmnopqrstuvwxyzyes,212500
Iwantdat1,220
Cornflakes0401,240
Deranked,4000
76561198062633972,3920
76561198133746607,4000
76561198090240161,4000
76561198107508313,4000
Playertheslayer,4000
76561198057695127,4000
Skelaxum,220
76561198088568935,220
Becausenobodylikesdefaulturls,220
76561198072910660,4000
76561198082357093,220
76561198093191692,4000
76561198054662553,10
Pletypus,4000
Walmartdotcom,4000
76561198027858972,220
76561198061978018,20900
Sirsquatchinson,4000
76561198018524484,6860
76561198037928754,300
76561198061099010,20
76561198106609214,20
76561198038659753,70
Pluslei,20
76561197992267436,10
76561198061363239,3910
Confusedpotatoware,4000
Dubsters1,4000
Pmx_,4000
Powerblue,1250
Po5tewh,20900
76561198260810810,10
Pocardus,220
76561198045508673,4000
76561198099492950,391540
Raw619619,7200
76561198067703567,4000
Evolic,10
Modedickson,10
76561197974207764,10
Liamsplace,10
76561198063851434,4000
Elmessias,1250
76561198067751993,240
Poison_oak,220
Poiyuk,240
Pokevgl,10
Pokarioboy,204360
Pokefam,4000
Yschong,400
76561198131090970,4000
76561198083156670,4000
Imarockerbtw,4000
Wonderman101,3830
Pokushii,220
Polaa,4000
76561198068601535,300
76561198025431788,17410
H0id,4000
76561198053963927,240
76561198056713734,4560
Nhoqueserbom,4000
76561198059165659,320
Umadbro_hd,4000
Polygraphsharik,320
76561198043050311,240
76561198049573978,240
76561198043913316,4000
76561198042860348,109600
76561198142457231,4700
Xdilamnx,4000
Cluescroller,130
76561198097996886,15710
76561197975995795,10
76561198066440678,220
76561198097842108,4000
Poopholder,220
Elarad,6060
Jaxallax,8930
Kirbyness1,107100
76561198055344566,240
76561198075422436,211820
76561198075422436,4000
76561198059515229,240
Thisiswhereigetoff,70
76561198021419176,240
Popureye,208090
76561198046532888,220
76561198057235139,4000
Popcornman812,4000
76561198102032413,17460
Hunt3t,220
76561198064553245,4000
76561198077298838,4000
76561198070717584,240
76561198093534192,4000
Vchachi,240
76561198093282742,265930
76561198070476536,4000
Porbusmaximus,240
76561198003612691,70
Lcs_666,4000
Aganic,240
76561198054829066,400
Thingthinglim,4000
76561198046138768,3320
76561198072867464,4000
Tsepsilon,4000
Pacobi,240
Easiername5,202970
Porthashbrown,2400
Fussyfusfis,240
76561198048312212,10
Portello,300
Portrules41,105600
76561198080867107,4000
Smirk_,240
Gards0052,4000
Grommet,240
76561198041739032,240
76561198069132301,4000
E45g4w4t,240
76561198060378942,220
76561198002258582,10
Ggguy,240
76561198044565,4000
Zh3nd,220
76561198045926585,220
Batata_craft,4000
Kikis17,240
Trueguess100,4000
Connorsmeet,240
Bonamb,4000
Thepotaot,1510
2edgy4youboi,220
76561198087887947,42700
76561198088932649,105600
76561198070674850,2100
76561198043108838,240
76561198080557005,240
76561198116557265,4000
Theyanus,4000
76561198015505214,240
76561198041627248,550
D0g5_coolpat11,240
76561198078063681,4000
76561198049049834,240
Tazeunite00,550
76561198060660201,105600
76561198048172607,4000
76561198032198413,6060
76561198038014067,300
76561198059075901,220260
76561198088795912,10
76561198058781808,240
76561198087946835,4000
76561198032545347,220
694201337694201337,10
76561198086621637,4000
76561198084578332,4580
76561198024190328,4000
76561198084670035,730
76561198086492267,22300
76561198082324709,220
76561198072379311,4000
Profit_m8,230410
76561198073297767,70
76561198064787980,4000
Lordlucas,240
Prac,220
Jamessnee1,10
76561198051433352,17410
Jaguarpanda,3920
Monazthespaz,220
Praiseofdeph,240
Reddeadslayer,7670
76561198006252028,240
Ftwqwaszx210,49520
76561198075738604,70000
Prankzter,10
76561198077442099,4000
76561198039740813,4000
76561198030306029,240
76561198041604709,4000
Prawxemit,240
76561198072471193,8930
Jaaggggkung,4000
76561198060755294,730
76561197968331328,10
76561197977903714,220
76561198073023433,4000
76561198069022183,220
Precisioni,240
76561198064215349,300
76561198036245133,220
Premiumbaka,17440
76561198079680944,240
76561198089277054,4000
Maxfax28,4000
Docpidge,20
Spinarock,10090
76561198057925806,240
76561198083972463,220
76561198066895282,216150
Pretzalz,240
76561198089788291,240
Primabun,240
Primo_lupo,4000
Primeoj,1900
76561198075577878,4000
76561198025489159,20
76561198037386663,240
Pokemontrainerred,220
Theamityprincess,320
Alts0ba,4000
76561198072864781,300
Garuda_i,240
Principol,23310
76561198044836056,550
Podrigo,240
76561198073544667,220
Prioritypacks,4000
76561198066664591,4000
76561198091629764,550
Jay-san,4000
Lotifalcon,4000
76561198018574780,1520
Majin_boo123,22610
76561198082968474,4000
76561198055066246,240
76561198043630716,240
76561197988700509,10
Beddington,300
76561198051819597,550
Gooseisthegreatest,20
76561198073254151,240
76561198027783576,240
Benjanmin,240
Profpoultry,4000
76561198080600208,4000
Vuonggg,220
76561198054111220,4000
Maomerdamaoe,65800
Nightmare135,1200
76561198088599132,4000
76561198045772367,4000
Profile5135,4000
76561198062682247,4000
The_profitzy,550
Theprofitbird,240
76561198052734258,33930
76561198043932615,4000
76561198071845101,70
Projectmkxiii,240
76561198073259913,4000
Proletar666,10
Prolificps,300
Flamingpencil,240
1249012512908890112890,220
76561198015636079,240
76561198089833180,4000
Assdfghjkl,220
Prostartbig,240
76561197977933567,220
76561198068469404,22380
Rezhoodiez,240
76561198042606287,20
76561198140523000,4000
76561197970660444,220
76561198006421406,240
76561198081099837,550
76561198071096441,4000
76561198086060657,12140
76561198088560670,220
Littlebeautifulbubu,4000
76561198070109756,12120
76561198269134214,4000
76561198095816476,240
Shadowz123,220
76561198064237603,23700
Theytookpsshhh,10
Rofldogsz,4000
76561198041638974,240
Pshychedsubstance,4000
76561198061895767,240
Donkeyinyourface,220
Sherlock2727,240
76561198078167501,240
76561198093048026,4000
Puppyxkitten,50
76561197968765108,10
Fukau,220
76561198062131528,240
76561198080359608,10
Psyllid,220
Pikabare,32440
76561198049212471,220
Ptolemyash,220
76561197990619889,10
Pigeonzilla,4000
Carlitosclabounclavito,4000
76561198067675698,4000
Mmsharpeye,400
Puddinpocalypse,240
76561198056907633,4000
76561197996260143,240
76561198063038586,205100
76561198043116660,220
76561198090487980,550
76561198075885881,4000
76561198036264411,4000
Hortiiculture,70
76561198069636321,4000
76561198042306943,70
76561198027862440,220
Aapplezz,4000
Jpong1010,4000
Paulooluap4,4000
76561198036128019,240
Dontcopythisprofilelink,4000
76561198106866138,240
76561198068298463,34900
Pulseeffect,4000
76561198006494446,4000
76561198070500519,7670
76561198067609823,240
76561198037111682,220
76561198052315177,4000
76561198047659670,4000
Patchytv,240
Rezubian,4000
76561198026516913,4000
76561198093961758,4000
76561198093331710,2400
76561198045579620,550
76561198006991833,240
Sidafida,20
76561198017609099,240
76561198066233690,730
76561198070590567,4000
Roflbrandon,10180
76561198100538813,240
76561198016934110,550
Purestformation,4000
Purgatory1992,4000
76561198045845154,4000
Dlam316,20900
76561198042966308,10
76561198044053174,4000
76561198084876715,220
76561197977777576,34030
76561198080736898,17470
76561198079377736,4000
76561198065284118,4000
Purplesniperr,240
Seederers,4000
Perrojudio,4000
Darkangelzzz,4000
Assassins_nightmare,20
76561198071905809,4000
Pussyfoot,10500
Mynameslimshady,4000
76561198071421527,4000
Iisputin,265930
76561198070923272,4000
Lolwhyyoureadthis,300
Pvt__parts,240
76561198041295759,6000
Egorkay,240
Harharinfigar,4000
76561198077849410,17390
Horetang,113200
Chrisgeorgeisacreditcardhacker,4000
76561198036223338,3830
76561198044037106,4000
76561198077968717,4760
Marsupialeslocos,4000
76561198043086503,4000
76561198062646700,3320
Pyrodeus,300
76561198111678752,4000
76561198082533596,10680
Pyrosunset,4000
Deadpowergamer,4000
76561198069951085,206210
Henryle,240
76561198092430936,6060
76561198065926804,240
Qazqazqazqaz,550
Shane738,220
Arco2001,220
Qinsmoon8080,2400
Qi_bishop,10
Qqmp,10
Qrazytyger,6880
Lostsil,320
76561198024593628,10180
76561198088604675,4000
76561198057771322,4000
Gr8fireball,4000
Quackalakes,4000
76561198036041108,240
Youcannotdefeatthequack,200170
Quantatigra,240
Wezzelbuby,3320
Cat1,240
76561198070568195,4000
Bassking,240
76561198049378109,240
Quantzzz,240
Quartzknight,4000
76561198041963382,4000
76561198057027302,17410
Toyopet,13200
Lovemeat,6910
Queenoftheclowns,240
76561198051319354,10
76561198054458716,240
Iiwinterd3ath,220
76561198049642277,4000
Quickfade,17470
Chumdog,220
Quigles,300
1300655506nigga,20
76561198045187637,7760
Beatsislife,4000
76561198077725023,240
Thatguy2017,220
38174962156174513,4000
Quintosprime,4000
76561198044023173,240
76561198065312112,4000
76561198048753249,220
76561198063076399,7110
76561198116795860,4000
76561198042411824,240
76561198073662183,42700
76561198069857551,4000
Qwazyoxyphi,4000
Qwazil,10
Qwertles,220
76561198062813897,4000
Glytche,220
Rattlesn,10
Cryspex,10
Cooza,4000
Karismac,4000
Oailuc,20
P100pcem,4000
76561198078184716,2990
76561198065019410,10
76561198065333897,240
Thereshallbenometas,240
Ace-name,4000
33275,4000
76561198065512287,3830
76561198090793911,4000
76561198015764613,240
Thelordoftheflies,400
76561198093839799,300
Eyyrabb1t,220200
76561198100811093,3910
Manofuncle,4700
76561198054736158,4000
Arcuezon,4000
76561198063919816,4760
76561197971591919,10
Deathraccoon,240
76561198050624764,240
76561198100494117,105600
76561198083488994,10
Pippipcheeriommmbangersandmash,20
Jradagar,220
Radar_cs,130
76561198057631298,10
Deathmage11,4000
76561198017586284,7670
Radiationpanda,4000
Datindiangamer,4000
76561198052376731,4000
76561198064120755,20
Radicalrainjunior,105600
Cycloniccyance,4000
76561198098243455,10
76561198079480947,70000
76561198083230985,220
Radvilasv,220
76561198054162412,240
76561198143796760,29800
Laffitao,4000
Rsm_garlskg,550
76561198078840415,4000
76561198093768306,2600
Kingrafiki,10
Rafimann,240
76561198046032745,240
76561198038526499,1900
76561198072717444,4000
76561198077113551,105600
76561198062432506,220
76561198093749094,4000
76561198071167700,4000
Sterhard,4000
Kinggaelic,12320
76561198060763914,2100
Thephoenixinside,4000
76561198072493935,4000
76561198089054941,34900
76561198084326951,730
Raikosurik,4000
76561198006894551,240
Rainsuigod,240
Smithies,4700
Light_dark,20
76561198049341924,240
76561198082212289,240
76561198054183421,70
Rainbowscout,4000
76561198147922014,4000
Koktoongng,4000
Rainzfoxx,50
Raiseem,4000
Raisen-kun,320
76561198051219614,4000
76561198013097655,10
76561198083492734,4000
76561198056567204,4000
Aodow,10
76561198073430289,202970
76561198075873072,24980
76561198037485673,4000
Nindra2041,240
76561198052022995,1200
76561198084082313,4000
White_board_marker,240
76561197997866738,240
76561198024434796,4000
Djffb,105600
Ramotar,6060
76561198059818761,4000
76561198047718072,220
L3bz,10180
76561198065984534,4000
Spector011,42910
Lolteen,240
Jokerguy350,30
Rando0592,3920
76561198089449665,4000
Randomjf,220
76561198056753419,4000
Therandomfox,20
76561198068570173,4000
76561198045516933,4700
Randommexican33,24740
76561198067170568,3830
76561197970628382,10
76561198023980091,7670
76561198055317606,220
Randy86,220
Rangajesus,220
76561198046314521,3910
76561197997746811,550
Callumgrant,3830
76561198093448979,4000
Ranneko,220
76561198010507622,240
76561198071440599,4000
Speddoman,4000
76561198028115830,240
76561198091526444,4000
Undertaleraptor,240
Pineapplemc32,4000
Raptor2127,220
76561198031076485,500
76561198167480162,104900
Resistian,300
76561198002924527,42700
76561198091932812,4000
76561198042669510,240
Fenislove,4000
76561198078864792,730
Benjivoll__lml__,10
Rasberrysoda,220
Ogresarelikeonions,70
76561198002610796,4000
76561198068496423,220
76561198060500400,220
76561198011377189,240
Omnipotent11,220
76561198054762302,42700
76561198035580900,3910
Labeeb21,4000
76561198035801551,1520
76561198087482311,2810
Raveluna,240
76561198065645160,220
Legendaryraven,4000
76561198168795188,4000
76561198227861224,4000
76561198030245280,3910
76561197998608625,70
63718432421321321312,240
Ravichop89,22350
Mrravige,220
76561198077110027,4000
Blinkarg,4000
_pico_pal_q_lee_,10
76561198009890412,3830
Rax3rs,10
76561198073624360,206210
Thundurr,240
76561198087493270,4000
76561198107272363,4000
Bazzatazza,240
76561198059280163,22380
Techdude312,1690
76561198100715589,4000
5678letmecyabootyshake,4000
76561198058124716,4000
Somethingspare,320
76561198035531441,220
76561198044219201,240
76561198069243170,20
76561198097432153,4000
76561198070282717,4000
76561198042805388,4000
76561198071899134,4000
76561198063233255,6060
Rcepic95,240
Styletypes,220
Zzjang2,220
Readerbook,4000
Reagan3211,240
76561198094918730,4000
Inmediamorte,220
76561198018672855,10
Realize2,4000
Seacaber,4000
76561198066983648,4000
76561198062376875,400
Realreepz,3830
76561197969339666,10
76561198084548763,15710
Reaper_of_the_winds,4000
Reaper1770,240
Reaperlolzy,4000
Silentkillerxxi,240
Reaping_rob,4000
Reavenger,10
76561198044287885,4000
76561198094840569,4000
76561198096176861,240
Rebizle,10
Sammyjw2000,4000
76561198075140667,4000
76561198080685424,34030
76561198039434430,24840
Recondowned16,240
76561198072800467,70
76561198041434496,240
76561198049492995,4000
Stuffsandstuffs,4000
76561198098505482,240
Knightsplinter,550
76561198056283194,620
76561198048229547,3800
Officialtonyabbott,220
76561198032746726,70
Awwwwwwwm8,4000
Orcypants,4000
Ace98,70
Homeboy61911,4000
76561198077801613,220
Redbeanpork,10
76561198101441645,620
76561198066988024,6200
76561198212847652,4000
76561198095165146,4000
Reddog84,10
76561198086322021,4000
Cryingwolfie,4000
76561198051568704,4000
76561198068649041,4000
Redial123,240
76561198126884290,4000
76561198073403953,304050
B1tch_p1ease,240
Redlizardhd,10
76561198070115417,3830
Dragom2200,4000
Superdraco3314,4000
Sir_beansalot,240
76561198046687070,22600
76561198004881705,240
76561198096500231,4000
Redtreegaming,70
76561198077862586,34030
76561198092306325,4000
Asdac,4000
76561197999483873,20
Redworld,220
Carminezeppelin,4000
76561198091113088,7940
76561198085621580,230410
Kuycat,4000
76561198010989173,4000
76561198036743727,15620
Stealthchocy,240
Reevolution,220
Elevade,240
76561198106894279,4000
Tastecommander,240
Pornhubs,550
76561198069541689,4000
Regimj,4000
76561198045852299,2100
76561198073954440,620
Thatttmrguy,220
76561198115742440,4000
Arendthomas,220
Huepositivo,4000
76561198045087879,1520
Reibulow,4000
76561198064944099,4000
76561198070248744,17460
Stonepac,220
Ilikeminticecream,70
76561198084188972,240
Rekkler,70
76561198072767431,550
76561198067992671,240
Jklolking,550
Rython,240
Feurum,240
Pizzr,4000
76561198065716681,240
76561198065324697,220
76561198056984812,4000
Thelivingorange,220
76561198015742601,10180
76561198092847310,4000
76561197960324928,10
76561197993239268,220
76561198075549094,4000
Remo191,10
76561198084328907,40100
76561198058120305,220
Renx4,730
76561198035257305,240
Njf,300
76561198048470761,4000
76561198075072893,4000
76561198051761603,4000
Obliviousrino,10
76561198065899297,240
Repomonkey,10
76561198063447289,70
12345678910a,4000
76561198057283425,4000
76561198115281134,300
Requinix,10
76561198068492230,9450
76561198054606896,4000
Resortapr,240
76561198171165359,22300
Respawnblitz,220
Epic_taco,1900
Gevuldiot,240
Limeismycolorofcourse,400
76561198094359049,4000
Retchhed,240
Vrezerch,3430
76561197960364170,10
Za3n,220
76561198006220657,4760
Ruanvg001,240
Thegigityman,4000
76561198058334724,4000
Ratchetxrc,4000
76561198045900106,220
Rncajg,4000
76561197990782367,220
76561198069105347,4000
Fingerguns,220
76561198008068264,4000
Iclickcircles,10
76561198049843437,4000
Kendrayosa,4000
76561198063274153,4000
Rewriteinsanity,3830
Prodigypcrex,220
76561198082929115,6060
76561198044914131,240
76561198036645438,240
76561198078646194,105600
Reyofthedark,400
Judeispretty,42140
Reymuhnd,4000
Rezerno,4000
76561198055365460,220
Aries1256,220
Rfswanson,10
Knightblaze,4000
76561198060853501,4760
Rhibubble,233450
76561198045357241,4700
76561198031281020,300
76561198095512109,3830
76561198072032186,20
Nanobotbraincloud,220
Rhuri_aga,4000
76561198074512795,4000
Rhys7137,4000
76561198080466905,70
Flufffiestbunnnny,4000
Riasadhuq10,218230
76561197983066077,10500
76561198009097765,10
Whis123,240
76561198054539347,220
76561198047381544,4000
76561198054686008,730
76561198058348122,240
Slapstickghost,300
76561198069497305,4000
Richiescalia,3920
Oopon,240
76561198038303795,40100
76561198049237610,220
Oliversask,220
76561198086809947,220
Thre3,4000
Rick100,20
76561198013576212,10
Sting16,240
76561198061680987,240
76561198006153077,220
76561198039361058,300
Dead_ninja00,4000
76561198001275675,10
76561198040468631,240
Draggonkin,70
Rickiam,4000
76561198048312520,4000
Rickygreaves,1200
Deusedez,4000
76561198050183758,240
76561198036784635,240
76561198047217856,300
76561198070826855,4000
76561198036774869,4000
76561198063937445,4000
Andylu_master,4000
Riflemad,70
Duckboy1233,4000
76561198068302573,17430
76561197970528840,220
Rigonzo,220
Iamadorkrikashay,4000
Stormcaller,2600
76561198061592655,220
76561198064622320,6060
Bouncyboo6,240
76561198086465847,240
76561198046929170,105600
76561198087302899,1200
Rieck001,220
76561198073311076,4000
76561198022744981,240
Catdogtiger,4000
Dopeydragonftw,10
76561198064874600,550
76561197974790969,220
76561197976922181,220
Signvich,220
76561198057023291,4000
76561198101945718,6860
Zgamingyt,10
Iprolag,3920
00000003010,240
76561198091369153,4000
Fakerzz,4000
Quedbear1,300
Ripjack311,10
Riplashcsgo,4000
76561198070939412,220
76561198083477261,4000
Rique1200,220
76561198074990388,10
76561198059891232,4000
Frodomybaggins,4000
76561198015868573,10180
Ritzyswordfish,4000
76561198075404243,240
